Date,SP500,US1.3.Year,US7.10.Year,US20.Year,Broad.Commodity,Aggregated.Bonds,IG.Corporate
,,,,,,,
07/07/2008,-0.008420790000 ,0.000603622000 ,0.004663649000 ,0.004551352000 ,-0.023589724000 ,0.003508580000 ,0.004655558000 
,,,,,,,
08/07/2008,0.016936119000 ,0.000120729000 ,0.002493405000 ,0.006466215000 ,-0.035072163000 ,0.003895136000 ,0.005420562000 
,,,,,,,
09/07/2008,-0.023039557000 ,0.001688159000 ,0.004743160000 ,0.004394712000 ,-0.006269571000 ,0.003880013000 ,0.000687792000 
,,,,,,,
10/07/2008,0.006965437000 ,-0.001205522000 ,0.000337922000 ,-0.000106979000 ,0.032451643000 ,0.000893296000 ,-0.005713126000 
,,,,,,,
11/07/2008,-0.011151896000 ,-0.002052757000 ,-0.009391888000 ,-0.014328217000 ,0.018897513000 ,-0.005670810000 ,-0.007735124000 
,,,,,,,
14/07/2008,-0.009068857000 ,0.002293934000 ,0.005329124000 ,0.008750631000 ,-0.003591106000 ,0.001495379000 ,0.000497666000 
,,,,,,,
15/07/2008,-0.010961111000 ,0.001446168000 ,0.003612150000 ,-0.000322726000 ,-0.035672121000 ,0.003877708000 ,-0.000198995000 
,,,,,,,
16/07/2008,0.024754605000 ,-0.000963880000 ,-0.009168642000 ,-0.018241548000 ,-0.019098580000 ,-0.007670477000 ,-0.007893341000 
,,,,,,,
17/07/2008,0.011940981000 ,-0.001447564000 ,-0.004787482000 ,-0.005163439000 ,-0.035237204000 ,-0.004409729000 ,-0.003416442000 
,,,,,,,
18/07/2008,0.000285687000 ,-0.001812288000 ,-0.003433631000 ,-0.003751980000 ,-0.011584454000 ,-0.005842618000 ,-0.001813420000 
,,,,,,,
21/07/2008,-0.000539580000 ,0.000483630000 ,0.002290393000 ,0.003862140000 ,0.014350751000 ,0.005239804000 ,0.001108602000 
,,,,,,,
22/07/2008,0.013401856000 ,-0.000846472000 ,-0.003437553000 ,-0.004968324000 ,-0.026220371000 ,-0.003422897000 ,0.006425715000 
,,,,,,,
23/07/2008,0.004055930000 ,-0.000484039000 ,-0.001608271000 ,-0.001994240000 ,-0.024629136000 ,0.001209383000 ,-0.003508931000 
,,,,,,,
24/07/2008,-0.023395987000 ,0.002779901000 ,0.008585709000 ,0.009712084000 ,0.000458806000 ,0.006926020000 ,0.008799147000 
,,,,,,,
25/07/2008,0.004158848000 ,-0.001328583000 ,-0.005830276000 ,-0.010044833000 ,-0.006904592000 ,-0.005114608000 ,-0.005290216000 
,,,,,,,
28/07/2008,-0.018771655000 ,0.002052594000 ,0.005716261000 ,0.010044833000 ,0.004914770000 ,0.004514278000 ,0.005787882000 
,,,,,,,
29/07/2008,0.023087431000 ,-0.000844742000 ,-0.002854046000 ,-0.004072013000 ,-0.018868392000 ,-0.001201833000 ,-0.002490661000 
,,,,,,,
30/07/2008,0.016534540000 ,0.000241460000 ,0.001941614000 ,0.000991976000 ,0.022691319000 ,0.001101718000 ,0.004776634000 
,,,,,,,
31/07/2008,-0.013230903000 ,0.002049528000 ,0.007955458000 ,0.009866349000 ,-0.009045627000 ,0.005092138000 ,0.006234846000 
,,,,,,,
01/08/2008,-0.005594012000 ,-0.003015502000 ,-0.002947446000 ,-0.001419104000 ,0.001231368000 ,-0.005192273000 ,-0.008222365000 
,,,,,,,
04/08/2008,-0.009006524000 ,-0.000120834000 ,-0.000681488000 ,-0.002296704000 ,-0.032200359000 ,-0.002907426000 ,0.000099500000 
,,,,,,,
05/08/2008,0.028314087000 ,-0.000483311000 ,-0.005125554000 ,-0.007473383000 ,-0.023303602000 ,-0.001708266000 ,-0.004386002000 
,,,,,,,
06/08/2008,0.003348736000 ,0.000120807000 ,0.000342502000 ,-0.004090018000 ,-0.006361640000 ,-0.001106918000 ,0.001497400000 
,,,,,,,
07/08/2008,-0.018096497000 ,0.002173127000 ,0.009317191000 ,0.016151546000 ,0.005873732000 ,0.005221904000 ,0.008245236000 
,,,,,,,
08/08/2008,0.023611868000 ,-0.000844544000 ,-0.000452500000 ,0.002721090000 ,-0.040672898000 ,-0.001503473000 ,0.000988807000 
,,,,,,,
11/08/2008,0.006918741000 ,-0.001328583000 ,-0.004877229000 ,-0.009611225000 ,0.001016122000 ,-0.002510924000 ,-0.004556709000 
,,,,,,,
12/08/2008,-0.012123868000 ,0.001811279000 ,0.006911829000 ,0.009285096000 ,-0.014320053000 ,0.004214748000 ,0.006038138000 
,,,,,,,
13/08/2008,-0.002919922000 ,-0.000120673000 ,-0.002147686000 ,-0.003485452000 ,0.038566655000 ,-0.001703824000 ,-0.005244152000 
,,,,,,,
14/08/2008,0.005506612000 ,0.000361988000 ,0.003050632000 ,0.006416858000 ,-0.012300654000 ,0.002404550000 ,0.002872784000 
,,,,,,,
15/08/2008,0.004067649000 ,0.000723378000 ,0.003716034000 ,0.008635665000 ,-0.019762521000 ,0.002897839000 ,0.002272656000 
,,,,,,,
18/08/2008,-0.015212941000 ,0.000843323000 ,0.002469703000 ,0.003968930000 ,-0.002904213000 ,0.001694811000 ,0.000394721000 
,,,,,,,
19/08/2008,-0.009358558000 ,0.000722246000 ,-0.001458671000 ,-0.003861433000 ,0.028503456000 ,-0.000797220000 ,-0.001579819000 
,,,,,,,
20/08/2008,0.006178207000 ,0.001322843000 ,0.002915150000 ,0.002790246000 ,0.007949694000 ,0.001593814000 ,0.000098800000 
,,,,,,,
21/08/2008,0.002491857000 ,-0.000841599000 ,-0.002129482000 ,-0.001823535000 ,0.050030554000 ,0.000199015000 ,-0.005945890000 
,,,,,,,
22/08/2008,0.011268937000 ,-0.001805827000 ,-0.002921283000 ,-0.000644367000 ,-0.055820942000 ,-0.001095246000 ,0.000397506000 
,,,,,,,
25/08/2008,-0.019820570000 ,0.001685517000 ,0.006616925000 ,0.009941821000 ,-0.001494396000 ,0.003083555000 ,0.006437269000 
,,,,,,,
26/08/2008,0.003679594000 ,-0.000360934000 ,0.000335278000 ,0.000850548000 ,0.005468536000 ,-0.001192507000 ,0.001183850000 
,,,,,,,
27/08/2008,0.007950961000 ,0.000601552000 ,0.001451678000 ,0.001699098000 ,0.013460545000 ,0.001192507000 ,-0.001578804000 
,,,,,,,
28/08/2008,0.014731107000 ,-0.000481186000 ,-0.001451678000 ,0.000106116000 ,-0.018596783000 ,0.000893404000 ,-0.000197570000 
,,,,,,,
29/08/2008,-0.013818706000 ,0.000481186000 ,-0.001229955000 ,-0.004465781000 ,-0.002161820000 ,-0.000297713000 ,-0.001977428000 
,,,,,,,
02/09/2008,-0.004100912000 ,-0.001564723000 ,0.002123533000 ,0.005632096000 ,-0.041293795000 ,-0.000595691000 ,-0.000593981000 
,,,,,,,
03/09/2008,-0.002037152000 ,0.000361366000 ,0.002453179000 ,0.004229614000 ,-0.007313249000 ,-0.000198689000 ,0.001978602000 
,,,,,,,
04/09/2008,-0.030378857000 ,0.000601806000 ,0.004999144000 ,0.007987452000 ,-0.017630922000 ,0.003668667000 ,0.000296447000 
,,,,,,,
05/09/2008,0.004420978000 ,-0.000361052000 ,-0.002218738000 ,-0.000523491000 ,-0.017042317000 ,-0.002973567000 ,-0.000988513000 
,,,,,,,
08/09/2008,0.020302661000 ,-0.000481650000 ,0.000111078000 ,0.004180545000 ,0.000000000000 ,0.006234299000 ,0.001679906000 
,,,,,,,
09/09/2008,-0.034734486000 ,0.001564535000 ,0.004542648000 ,0.009859506000 ,-0.022320740000 ,0.004429329000 ,0.003449789000 
,,,,,,,
10/09/2008,0.006130592000 ,0.000240423000 ,-0.002545754000 ,-0.006215694000 ,0.006270769000 ,-0.000687724000 ,-0.000393672000 
,,,,,,,
11/09/2008,0.013711938000 ,-0.000360705000 ,-0.001774853000 ,-0.000519755000 ,-0.015377756000 ,-0.001278429000 ,-0.007806680000 
,,,,,,,
12/09/2008,0.002119287000 ,0.000120281000 ,-0.005008603000 ,-0.012976302000 ,0.007255171000 ,-0.004042839000 ,-0.007668254000 
,,,,,,,
15/09/2008,-0.048282985000 ,0.007069660000 ,0.019010221000 ,0.031926375000 ,-0.042986851000 ,0.003944409000 ,-0.007425260000 
,,,,,,,
16/09/2008,0.017371526000 ,-0.001792675000 ,-0.002850501000 ,-0.000204030000 ,-0.018356266000 ,-0.010188515000 ,-0.065552932000 
,,,,,,,
17/09/2008,-0.048288033000 ,0.004773303000 ,0.008962788000 ,0.004987521000 ,0.033527003000 ,0.002482500000 ,-0.046893854000 
,,,,,,,
18/09/2008,0.042428806000 ,-0.003219427000 ,-0.011821525000 ,-0.014728659000 ,0.003044722000 ,-0.002780804000 ,0.013544719000 
,,,,,,,
19/09/2008,0.039467378000 ,-0.005629106000 ,-0.017998520000 ,-0.032250747000 ,0.034914383000 ,0.004465371000 ,0.030764898000 
,,,,,,,
22/09/2008,-0.038986804000 ,0.000720351000 ,-0.002132261000 ,-0.000106444000 ,0.049226941000 ,-0.015767236000 ,0.005912439000 
,,,,,,,
23/09/2008,-0.015756112000 ,0.000719820000 ,0.000000000000 ,-0.003838787000 ,-0.014603972000 ,-0.001509900000 ,-0.010342766000 
,,,,,,,
24/09/2008,-0.001979686000 ,0.002156476000 ,0.002580602000 ,0.004370819000 ,-0.011587580000 ,0.001208115000 ,-0.002602452000 
,,,,,,,
25/09/2008,0.019465810000 ,-0.001796659000 ,-0.003030102000 ,-0.002023128000 ,0.013889094000 ,-0.001812689000 ,0.004333723000 
,,,,,,,
26/09/2008,0.003376722000 ,0.000000000000 ,-0.000674578000 ,0.007221782000 ,-0.014068454000 ,-0.005052557000 ,-0.027398974000 
,,,,,,,
29/09/2008,-0.092189593000 ,0.005738151000 ,0.013850305000 ,0.028685148000 ,-0.097302802000 ,-0.004569201000 ,-0.095532390000 
,,,,,,,
30/09/2008,0.052758158000 ,-0.003941492000 ,-0.013288153000 ,-0.024672079000 ,0.061519520000 ,0.003352749000 ,0.093196341000 
,,,,,,,
01/10/2008,-0.004554343000 ,-0.000239342000 ,0.003590668000 ,0.009440981000 ,-0.029616406000 ,-0.011117418000 ,0.004666653000 
,,,,,,,
02/10/2008,-0.041124949000 ,0.002152338000 ,0.005584735000 ,0.008007155000 ,-0.058138744000 ,0.003889830000 ,-0.014628110000 
,,,,,,,
03/10/2008,-0.013598566000 ,0.002743438000 ,0.003779927000 ,0.008765191000 ,-0.007740862000 ,0.007531903000 ,-0.000450056000 
,,,,,,,
06/10/2008,-0.039279269000 ,0.002023039000 ,0.008067624000 ,0.018009298000 ,-0.061353412000 ,0.000304142000 ,-0.011658958000 
,,,,,,,
07/10/2008,-0.059107792000 ,0.000237680000 ,-0.000770787000 ,-0.003029643000 ,0.008228652000 ,-0.020895987000 ,0.018500234000 
,,,,,,,
08/10/2008,-0.011397407000 ,-0.004287763000 ,-0.012860443000 ,-0.014466491000 ,0.000215677000 ,-0.020285127000 ,-0.007178931000 
,,,,,,,
09/10/2008,-0.079224063000 ,0.000596659000 ,-0.010093189000 ,-0.008450174000 ,-0.052905973000 ,0.002321176000 ,-0.027042586000 
,,,,,,,
10/10/2008,-0.011828976000 ,0.001549521000 ,-0.011791531000 ,-0.007062030000 ,-0.023925709000 ,-0.070846323000 ,-0.056627903000 
,,,,,,,
13/10/2008,0.109571968000 ,-0.004416635000 ,-0.006866564000 ,-0.012902009000 ,0.019140398000 ,0.037958147000 ,0.053616178000 
,,,,,,,
14/10/2008,-0.005336350000 ,0.000239294000 ,-0.004719479000 ,-0.006460860000 ,-0.006416131000 ,0.020801526000 ,-0.015785175000 
,,,,,,,
15/10/2008,-0.094695125000 ,0.003343263000 ,0.008158609000 ,0.009517849000 ,-0.062609324000 ,0.015873349000 ,0.000000000000 
,,,,,,,
16/10/2008,0.041628822000 ,-0.000596232000 ,0.000228916000 ,-0.005170750000 ,-0.020772285000 ,-0.015873349000 ,0.010434470000 
,,,,,,,
17/10/2008,-0.006232206000 ,0.000715464000 ,0.006273132000 ,-0.006900542000 ,0.001747597000 ,0.003620064000 ,-0.008550518000 
,,,,,,,
20/10/2008,0.046582877000 ,-0.000715464000 ,0.001022831000 ,0.007958024000 ,0.030219718000 ,0.017697724000 ,0.030012055000 
,,,,,,,
21/10/2008,-0.031283992000 ,0.002025690000 ,0.010507977000 ,0.005270382000 ,-0.030968289000 ,0.008732814000 ,0.009882548000 
,,,,,,,
22/10/2008,-0.062953080000 ,0.001427323000 ,0.007613977000 ,0.020087057000 ,-0.060187871000 ,0.011526339000 ,-0.011596356000 
,,,,,,,
23/10/2008,0.012554898000 ,-0.000594436000 ,0.001337588000 ,0.007391410000 ,0.016563991000 ,-0.017756232000 ,0.006269647000 
,,,,,,,
24/10/2008,-0.035120777000 ,0.000832194000 ,-0.004242002000 ,-0.010694128000 ,-0.048346897000 ,-0.008472463000 ,0.003969362000 
,,,,,,,
27/10/2008,-0.032279790000 ,-0.002498663000 ,-0.000559537000 ,0.000723402000 ,-0.027748727000 ,-0.010029084000 ,-0.006472503000 
,,,,,,,
28/10/2008,0.102457359000 ,0.001190606000 ,-0.008091672000 ,-0.014673285000 ,0.020607747000 ,0.003495232000 ,-0.006629376000 
,,,,,,,
29/10/2008,-0.011140907000 ,0.000594718000 ,0.001465829000 ,-0.005044624000 ,0.051307077000 ,0.018852622000 ,0.016717294000 
,,,,,,,
30/10/2008,0.025476650000 ,0.000832190000 ,-0.007691476000 ,-0.009102529000 ,-0.020368408000 ,-0.001245795000 ,-0.007471124000 
,,,,,,,
31/10/2008,0.015248546000 ,0.000475089000 ,-0.002045932000 ,-0.013056703000 ,0.011161477000 ,-0.003121457000 ,-0.004098833000 
,,,,,,,
03/11/2008,-0.002532248000 ,-0.002021020000 ,-0.002050115000 ,-0.001293554000 ,-0.022178652000 ,-0.020211193000 ,0.003189409000 
,,,,,,,
04/11/2008,0.040014478000 ,-0.000357067000 ,0.011900214000 ,0.018594231000 ,0.073432355000 ,0.015929468000 ,0.006800423000 
,,,,,,,
05/11/2008,-0.054115258000 ,0.001784146000 ,0.005281219000 ,0.011788401000 ,-0.056553159000 ,0.015061276000 ,0.019242131000 
,,,,,,,
06/11/2008,-0.051571209000 ,0.000356419000 ,-0.003030520000 ,-0.007246060000 ,-0.049560892000 ,-0.004132258000 ,0.006846350000 
,,,,,,,
07/11/2008,0.028446182000 ,-0.001783497000 ,-0.003603608000 ,-0.006555961000 ,-0.004476784000 ,0.005059622000 ,-0.007067947000 
,,,,,,,
10/11/2008,-0.012733896000 ,0.003089380000 ,0.001014873000 ,0.004868239000 ,0.017788101000 ,-0.006406253000 ,0.000443147000 
,,,,,,,
11/11/2008,-0.022287201000 ,0.000711539000 ,0.003712193000 ,0.002951710000 ,-0.045077998000 ,0.007538591000 ,0.003207446000 
,,,,,,,
12/11/2008,-0.053288865000 ,0.001540070000 ,0.006156655000 ,0.006400536000 ,-0.036389050000 ,-0.008679492000 ,-0.000220839000 
,,,,,,,
13/11/2008,0.066922591000 ,-0.002488961000 ,-0.007280113000 ,-0.024242980000 ,0.027415130000 ,0.003418817000 ,-0.006871389000 
,,,,,,,
14/11/2008,-0.042593491000 ,-0.000237325000 ,0.009843447000 ,0.019630298000 ,-0.030708083000 ,0.002994797000 ,-0.000222400000 
,,,,,,,
17/11/2008,-0.026149350000 ,0.001778856000 ,0.004220877000 ,0.004403425000 ,-0.005110428000 ,0.002677326000 ,0.007204254000 
,,,,,,,
18/11/2008,0.009790290000 ,0.001065735000 ,0.007728834000 ,0.012785414000 ,-0.023480268000 ,-0.001440774000 ,0.001214072000 
,,,,,,,
19/11/2008,-0.063105496000 ,0.001419314000 ,0.010721074000 ,0.025292017000 ,-0.003709401000 ,0.002879465000 ,0.001543029000 
,,,,,,,
20/11/2008,-0.069481846000 ,0.001889196000 ,0.019930614000 ,0.050371389000 ,-0.069900240000 ,0.000205411000 ,-0.010963013000 
,,,,,,,
21/11/2008,0.061328001000 ,-0.001652893000 ,-0.009215678000 ,-0.014565023000 ,0.028484459000 ,-0.008040441000 ,0.011513467000 
,,,,,,,
24/11/2008,0.062714232000 ,-0.002484462000 ,-0.009410075000 ,-0.015766865000 ,0.071614751000 ,-0.000103524000 ,-0.004412594000 
,,,,,,,
25/11/2008,0.006529414000 ,0.000828844000 ,0.017024450000 ,0.028990386000 ,-0.054334321000 ,0.024639554000 ,0.004742743000 
,,,,,,,
26/11/2008,0.034718401000 ,0.003072586000 ,0.006071276000 ,0.001341501000 ,0.063903742000 ,-0.003844971000 ,-0.005295632000 
,,,,,,,
28/11/2008,0.009596913000 ,0.000589832000 ,0.002015627000 ,0.012277109000 ,-0.042249075000 ,-0.001928074000 ,-0.002880283000 
,,,,,,,
01/12/2008,-0.093536521000 ,-0.001652296000 ,0.010122387000 ,0.034216809000 ,-0.046712194000 ,0.009905104000 ,0.010483979000 
,,,,,,,
02/12/2008,0.039163664000 ,-0.000118150000 ,0.005231779000 ,0.003831754000 ,-0.024034079000 ,0.001005217000 ,0.007546413000 
,,,,,,,
03/12/2008,0.025508047000 ,0.000826581000 ,0.001564222000 ,0.002818797000 ,-0.017818592000 ,0.000100487000 ,0.006948986000 
,,,,,,,
04/12/2008,-0.029746499000 ,0.000236009000 ,0.006232481000 ,0.019512430000 ,-0.056161190000 ,0.003309787000 ,0.000973385000 
,,,,,,,
05/12/2008,0.035849090000 ,-0.001180765000 ,-0.010618432000 ,-0.016339352000 ,-0.022130451000 ,-0.005522410000 ,-0.006833423000 
,,,,,,,
08/12/2008,0.037668884000 ,-0.001418799000 ,-0.003774787000 ,-0.002174747000 ,0.050430854000 ,-0.001309738000 ,0.010286540000 
,,,,,,,
09/12/2008,-0.023388944000 ,0.003071497000 ,0.008473276000 ,0.019582051000 ,-0.025076398000 ,0.009332274000 ,0.006763642000 
,,,,,,,
10/12/2008,0.011824007000 ,-0.001298330000 ,-0.000937898000 ,-0.002404561000 ,0.016318241000 ,-0.001799471000 ,0.002351193000 
,,,,,,,
11/12/2008,-0.028938762000 ,0.002359385000 ,0.006029062000 ,0.001959746000 ,0.037636066000 ,0.005189602000 ,0.003410063000 
,,,,,,,
12/12/2008,0.007003831000 ,0.000471210000 ,0.002794351000 ,0.000000000000 ,-0.001017122000 ,0.000298572000 ,0.005410888000 
,,,,,,,
15/12/2008,-0.012766830000 ,0.000706346000 ,0.002167956000 ,0.011326543000 ,-0.014349444000 ,0.002385500000 ,-0.000317467000 
,,,,,,,
16/12/2008,0.050084817000 ,0.000470655000 ,0.015756424000 ,0.024424290000 ,0.002405913000 ,0.003963089000 ,0.020325425000 
,,,,,,,
17/12/2008,-0.009639170000 ,-0.002119643000 ,0.006778295000 ,0.026772219000 ,-0.016964229000 ,0.005325466000 ,0.014722045000 
,,,,,,,
18/12/2008,-0.021389824000 ,0.000471432000 ,0.006732659000 ,0.020765950000 ,-0.047185272000 ,0.006275146000 ,0.023932106000 
,,,,,,,
19/12/2008,0.002932592000 ,-0.000943086000 ,-0.003310441000 ,0.001063914000 ,0.006930540000 ,-0.003230655000 ,-0.014978898000 
,,,,,,,
22/12/2008,-0.018471577000 ,-0.001888845000 ,-0.002615909000 ,-0.007718258000 ,-0.030260574000 ,0.005378684000 ,0.011980964000 
,,,,,,,
23/12/2008,-0.009764985000 ,0.000236354000 ,-0.000503885000 ,-0.001319664000 ,-0.000749663000 ,0.009705987000 ,0.003297220000 
,,,,,,,
24/12/2008,0.005764496000 ,0.000236192000 ,-0.001008451000 ,-0.002148245000 ,-0.021987239000 ,0.004721743000 ,0.002490661000 
,,,,,,,
26/12/2008,0.005341882000 ,0.001180347000 ,0.005333326000 ,0.003303067000 ,0.002297091000 ,-0.003370401000 ,0.001888782000 
,,,,,,,
29/12/2008,-0.003880118000 ,-0.001770990000 ,-0.001506564000 ,-0.004544548000 ,0.019315124000 ,0.004043113000 ,-0.001093059000 
,,,,,,,
30/12/2008,0.024114019000 ,0.000944885000 ,0.001406177000 ,0.009478760000 ,0.005237535000 ,0.000384219000 ,0.008711172000 
,,,,,,,
31/12/2008,0.014059048000 ,-0.000472284000 ,-0.011102234000 ,-0.021140717000 ,0.065354492000 ,0.000672011000 ,0.001870937000 
,,,,,,,
02/01/2009,0.031118816000 ,-0.005329615000 ,-0.014413702000 ,-0.025457463000 ,0.034355834000 ,-0.006257484000 ,-0.010283894000 
,,,,,,,
05/01/2009,-0.004679289000 ,0.002016704000 ,-0.001752007000 ,-0.026122513000 ,0.033867712000 ,0.015808655000 ,0.006834775000 
,,,,,,,
06/01/2009,0.007786737000 ,0.000473946000 ,-0.000619047000 ,-0.010108253000 ,0.018438239000 ,-0.005624113000 ,0.001676757000 
,,,,,,,
07/01/2009,-0.030469120000 ,-0.000710949000 ,0.000206450000 ,0.003913578000 ,-0.072432879000 ,-0.009219301000 ,-0.008412123000 
,,,,,,,
08/01/2009,0.003391316000 ,0.000237004000 ,0.002679247000 ,-0.000799290000 ,-0.013879438000 ,-0.007651008000 ,0.007130086000 
,,,,,,,
09/01/2009,-0.021533213000 ,0.000710876000 ,0.004620420000 ,0.001509211000 ,-0.008773525000 ,-0.003408476000 ,0.012356753000 
,,,,,,,
12/01/2009,-0.022822588000 ,0.000236791000 ,0.006229277000 ,0.010325282000 ,-0.048384887000 ,0.005253962000 ,-0.005179061000 
,,,,,,,
13/01/2009,0.001756515000 ,0.000118416000 ,0.000712359000 ,0.001052957000 ,0.021954705000 ,0.001648306000 ,-0.002157729000 
,,,,,,,
14/01/2009,-0.034032465000 ,0.001183140000 ,0.005579472000 ,0.016353922000 ,-0.015685093000 ,-0.001357237000 ,-0.004428012000 
,,,,,,,
15/01/2009,0.001328299000 ,-0.001064738000 ,-0.000809645000 ,0.001637950000 ,-0.040132969000 ,-0.000097000000 ,0.001970405000 
,,,,,,,
16/01/2009,0.007533132000 ,0.000473302000 ,-0.009255988000 ,-0.015539121000 ,0.018203081000 ,0.005128941000 ,0.000000000000 
,,,,,,,
20/01/2009,-0.054262014000 ,0.000473161000 ,-0.001533998000 ,-0.000175028000 ,-0.034796092000 ,-0.005225987000 ,-0.014873849000 
,,,,,,,
21/01/2009,0.042572057000 ,-0.001538529000 ,-0.008943807000 ,-0.032098786000 ,0.016975639000 ,-0.005253451000 ,-0.005007522000 
,,,,,,,
22/01/2009,-0.015278446000 ,0.000473665000 ,-0.006630764000 ,-0.019434004000 ,-0.006909817000 ,-0.004301033000 ,-0.003721726000 
,,,,,,,
23/01/2009,0.005363250000 ,-0.000236846000 ,0.000207920000 ,-0.007862030000 ,0.029229677000 ,-0.001568667000 ,-0.006673462000 
,,,,,,,
26/01/2009,0.005537850000 ,-0.001303407000 ,-0.002497379000 ,-0.008767096000 ,0.011900438000 ,-0.000981624000 ,-0.008967736000 
,,,,,,,
27/01/2009,0.010866330000 ,0.001066588000 ,0.006542398000 ,0.023240729000 ,-0.027737911000 ,0.005094016000 ,0.018659876000 
,,,,,,,
28/01/2009,0.033006839000 ,-0.000355363000 ,-0.006438267000 ,-0.025303755000 ,-0.000760380000 ,0.000586168000 ,0.007905981000 
,,,,,,,
29/01/2009,-0.033681064000 ,-0.001897581000 ,-0.013107722000 ,-0.023266773000 ,0.004932622000 ,-0.008926480000 ,-0.012033809000 
,,,,,,,
30/01/2009,-0.023052821000 ,0.000593402000 ,-0.000422308000 ,-0.003175694000 ,-0.029577727000 ,0.006286230000 ,0.007037296000 
,,,,,,,
02/02/2009,-0.000532911000 ,-0.000712058000 ,0.005265942000 ,0.015683586000 ,0.006605814000 ,-0.005301416000 ,-0.009765035000 
,,,,,,,
03/02/2009,0.015709939000 ,-0.001069122000 ,-0.008650756000 ,-0.024104514000 ,0.001161216000 ,-0.004439380000 ,-0.003343987000 
,,,,,,,
04/02/2009,-0.007517698000 ,-0.001665267000 ,-0.005098747000 ,-0.003505359000 ,-0.008937265000 ,-0.001385169000 ,0.000405937000 
,,,,,,,
05/02/2009,0.016233190000 ,0.000238031000 ,0.002340188000 ,0.000877531000 ,0.009710699000 ,-0.003173347000 ,-0.008763951000 
,,,,,,,
06/02/2009,0.026540682000 ,-0.000595226000 ,-0.006074511000 ,-0.003123477000 ,-0.003873010000 ,0.002678145000 ,0.005919009000 
,,,,,,,
09/02/2009,0.001484092000 ,-0.000357322000 ,-0.002033086000 ,0.003220949000 ,-0.004667453000 ,0.000099100000 ,0.001829827000 
,,,,,,,
10/02/2009,-0.050368670000 ,0.002260904000 ,0.013300191000 ,0.021497864000 ,-0.017699537000 ,0.006122296000 ,0.004863262000 
,,,,,,,
11/02/2009,0.007923477000 ,-0.000237708000 ,0.007686219000 ,0.012887519000 ,-0.026947135000 ,-0.000196948000 ,0.003430505000 
,,,,,,,
12/02/2009,0.001737655000 ,0.001188189000 ,-0.000314692000 ,-0.009459914000 ,0.008120182000 ,0.005302968000 ,0.000805497000 
,,,,,,,
13/02/2009,-0.010048008000 ,-0.001901772000 ,-0.007900183000 ,-0.026973940000 ,-0.029546671000 ,-0.003040828000 ,-0.007678387000 
,,,,,,,
17/02/2009,-0.046629500000 ,0.002613999000 ,0.016674960000 ,0.030673949000 ,-0.072091617000 ,0.000785643000 ,0.005461741000 
,,,,,,,
18/02/2009,-0.000950817000 ,-0.001662708000 ,-0.007306974000 ,-0.008559263000 ,-0.011253776000 ,-0.002063569000 ,-0.004954730000 
,,,,,,,
19/02/2009,-0.012096898000 ,-0.000356643000 ,-0.005568108000 ,-0.017147121000 ,0.022382313000 ,-0.001575153000 ,-0.008244802000 
,,,,,,,
20/02/2009,-0.011478591000 ,0.000831996000 ,0.002840505000 ,0.009669385000 ,-0.008446372000 ,-0.005136291000 ,-0.004199279000 
,,,,,,,
23/02/2009,-0.035315318000 ,-0.000118743000 ,0.000944999000 ,0.009195458000 ,-0.013483350000 ,0.005136291000 ,-0.003392817000 
,,,,,,,
24/02/2009,0.039320050000 ,-0.000713253000 ,-0.003785504000 ,-0.001049368000 ,0.030305393000 ,-0.001972358000 ,-0.003611023000 
,,,,,,,
25/02/2009,-0.010715026000 ,-0.001904261000 ,-0.009101555000 ,-0.011616307000 ,0.033667314000 ,-0.000888885000 ,-0.013737337000 
,,,,,,,
26/02/2009,-0.015905676000 ,0.000476429000 ,-0.002554802000 ,-0.010581053000 ,0.026389050000 ,-0.005250386000 ,-0.006412637000 
,,,,,,,
27/02/2009,-0.023846484000 ,0.000595155000 ,-0.000853082000 ,-0.005774462000 ,-0.004557746000 ,0.000099300000 ,-0.006984852000 
,,,,,,,
02/03/2009,-0.047741889000 ,0.000713740000 ,0.007333848000 ,0.013648116000 ,-0.068755595000 ,0.000099300000 ,-0.005004024000 
,,,,,,,
03/03/2009,-0.006427378000 ,-0.000832776000 ,-0.001271612000 ,-0.006703314000 ,0.019820072000 ,-0.001291767000 ,-0.005458375000 
,,,,,,,
04/03/2009,0.023475358000 ,-0.001071712000 ,-0.005102552000 ,-0.004591801000 ,0.046856994000 ,-0.004684336000 ,-0.000321988000 
,,,,,,,
05/03/2009,-0.043463302000 ,0.001190748000 ,0.011655122000 ,0.027430694000 ,-0.014672281000 ,0.003291301000 ,-0.002687451000 
,,,,,,,
06/03/2009,0.001215314000 ,-0.000714262000 ,-0.004751574000 ,-0.006691517000 ,0.020481385000 ,0.002684803000 ,0.002150495000 
,,,,,,,
09/03/2009,-0.010074246000 ,-0.000953199000 ,0.000423217000 ,-0.005867940000 ,0.006186862000 ,-0.006875569000 ,-0.027882410000 
,,,,,,,
10/03/2009,0.061718633000 ,-0.000596232000 ,-0.007326765000 ,-0.019385907000 ,-0.009087217000 ,0.002297090000 ,0.014365037000 
,,,,,,,
11/03/2009,0.002442830000 ,0.000476997000 ,0.007115179000 ,0.010762240000 ,-0.042379223000 ,0.002391442000 ,0.000326555000 
,,,,,,,
12/03/2009,0.039921075000 ,0.000357673000 ,0.002853037000 ,0.004757040000 ,0.054340554000 ,0.000895270000 ,-0.000871015000 
,,,,,,,
